[2024-04-30 11:27:13.823 - INFO] o.h.validator.internal.util.Version      :HV000001: Hibernate Validator 8.0.0.Final
[2024-04-30 11:44:47.972 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuStockInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"dcrStockNumBySkuId,decrStockNumBySkuIdV2,prepareStockInfo,queryStockNum,syncStockNumToMySQL","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuStockInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687223"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:47.980 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7220
[2024-04-30 11:44:48.296 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7224
[2024-04-30 11:44:48.296 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addOne,prepareRedPacket,queryByAnchorId,receiveRedPacket,startRedPacket,updateById","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687465"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.297 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IRedPacketConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addOne,prepareRedPacket,queryByAnchorId,receiveRedPacket,startRedPacket,updateById","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IRedPacketConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687465"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.306 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7224
[2024-04-30 11:44:48.512 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7229
[2024-04-30 11:44:48.512 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addCar,clearShopCar,getCarInfo,removeFromCar","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IShopCarRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IShopCarRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687711"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.512 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addCar,clearShopCar,getCarInfo,removeFromCar","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IShopCarRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IShopCarRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687711"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.520 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7229
[2024-04-30 11:44:48.729 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7232
[2024-04-30 11:44:48.729 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getByGiftId,insertOne,queryGiftList,updateOne","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IGiftConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687957"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.729 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftConfigRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"getByGiftId,insertOne,queryGiftList,updateOne","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IGiftConfigRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftConfigRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687957"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.736 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7232
[2024-04-30 11:44:48.945 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7236
[2024-04-30 11:44:48.946 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne,payNow,prepareOrder,queryByUserIdAndRoomId,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448688198"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.946 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuOrderInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne,payNow,prepareOrder,queryByUserIdAndRoomId,updateOrderStatus","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuOrderInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448688198"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:48.952 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7236
[2024-04-30 11:44:50.244 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7249
[2024-04-30 11:44:50.244 - INFO] com.alibaba.nacos.client.naming          :new ips(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714448688198"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:50.244 - INFO] com.alibaba.nacos.client.naming          :current ips:(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714448688198"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:44:50.245 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7249
[2024-04-30 11:46:49.942 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7252
[2024-04-30 11:46:49.942 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"queryByAnchorId,queryBySkuId","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.ISkuInfoRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.ISkuInfoRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448685744"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:46:49.943 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.ISkuInfoRPC:: -> []
[2024-04-30 11:46:49.950 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7252
[2024-04-30 11:46:50.051 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7256
[2024-04-30 11:46:50.051 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@liyu-live-gift-provider -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@liyu-live-gift-provider","metadata":{"dubbo.metadata-service.url-params":"{\"prefer.serialization\":\"fastjson2,hessian2\",\"version\":\"1.0.0\",\"dubbo\":\"2.0.2\",\"release\":\"3.2.0-beta.3\",\"side\":\"provider\",\"port\":\"9088\",\"protocol\":\"dubbo\"}","dubbo.endpoints":"[{\"port\":9088,\"protocol\":\"dubbo\"}]","dubbo.metadata.revision":"e6fb39b4d735ca6e8b9a1549d6d29637","dubbo.metadata.storage-type":"local","timestamp":"1714448688198"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:46:50.051 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@liyu-live-gift-provider -> []
[2024-04-30 11:46:50.058 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7256
[2024-04-30 11:46:50.059 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7261
[2024-04-30 11:46:50.060 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"addCar,clearShopCar,getCarInfo,removeFromCar","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IShopCarRPC","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IShopCarRPC","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448687711"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
[2024-04-30 11:46:50.060 - INFO] com.alibaba.nacos.client.naming          :current ips:(0) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IShopCarRPC:: -> []
[2024-04-30 11:46:50.066 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Ack server push request, request = NotifySubscriberRequest, requestId = 7261
[2024-04-30 11:46:50.067 - INFO] com.alibaba.nacos.common.remote.client   :[b7d3c171-ea9f-419f-bf0b-0132f774f402] Receive server push request, request = NotifySubscriberRequest, requestId = 7265
[2024-04-30 11:46:50.068 - INFO] com.alibaba.nacos.client.naming          :removed ips(1) service: DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc:: -> [{"ip":"10.96.54.43","port":9088,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@providers:org.liyu.live.gift.interfaces.IGiftRecordRpc::","metadata":{"executor-management-mode":"default","side":"provider","release":"3.2.0-beta.3","methods":"insertOne","deprecated":"false","dubbo":"2.0.2","pid":"34656","interface":"org.liyu.live.gift.interfaces.IGiftRecordRpc","service-name-mapping":"true","generic":"false","path":"org.liyu.live.gift.interfaces.IGiftRecordRpc","protocol":"dubbo","application":"liyu-live-gift-provider","prefer.serialization":"fastjson2,hessian2","background":"false","file.cache":"true","dynamic":"true","category":"providers","anyhost":"true","timestamp":"1714448686981"},"instanceHeartBeatTimeOut":15000,"instanceHeartBeatInterval":5000,"ipDeleteTimeout":30000}]
